data_cohort,model,stratum,macro_mae,macro_sd,pooled_mae,ligand_macro_mae,n_rows,n_ligands
CORRECTED,GEN9_A0_ROW_ONLY,PURE_LEVEL,1.839077911431169,0.06955594268923901,1.761651983967565,1.8648843422198638,572,25
CORRECTED,GEN9_A0_ROW_ONLY,RESIDUAL_SHAPE,1.3693525641446798,0.030341511098154708,1.2549064721650052,1.3594164303513174,2758,29
CORRECTED,GEN9_REL_MONOLITH,ALL,0.9857290845367734,0.024564033119237206,1.149330632659121,1.0011574348028565,5248,152
CORRECTED,GEN9_REL_MONOLITH,ALREADY_GOOD,0.5432877772997332,0.00632618934086995,0.6548556167964142,0.5489155197275466,1586,82
CORRECTED,GEN9_REL_MONOLITH,CLEAN_ROWS,0.9431837115271833,0.02855113519508767,1.137704046009686,0.9627498521680234,4691,145
CORRECTED,GEN9_REL_MONOLITH,MISMATCH_ROWS,1.0324330587638886,0.052712005895733084,1.1200069007853621,1.0324330587638888,271,15
CORRECTED,GEN9_REL_MONOLITH,PARTIAL_LEVEL,1.4717551326877836,0.09524191112298601,1.8830826790245976,1.4717551326877836,305,7
CORRECTED,GEN9_REL_MONOLITH,PURE_LEVEL,1.9249746263283853,0.05616186036284162,1.8481141814981494,1.9566112583375876,572,25
CORRECTED,GEN9_REL_MONOLITH,RESIDUAL_SHAPE,1.3326340806972978,0.047875213460200836,1.2081972252943922,1.3152321216182408,2758,29
CORRECTED,GEN9_SHAPE_RECOMPOSED,ALL,0.9693209718485825,0.024657803714427048,1.1211790036226834,0.9837677816279274,5248,152
CORRECTED,GEN9_SHAPE_RECOMPOSED,ALREADY_GOOD,0.5433214789396515,0.007995508171022982,0.6418623499607399,0.5471972717122002,1586,82
CORRECTED,GEN9_SHAPE_RECOMPOSED,CLEAN_ROWS,0.9289099058997834,0.029841252915884853,1.1069687733379125,0.9468922620316162,4691,145
CORRECTED,GEN9_SHAPE_RECOMPOSED,MISMATCH_ROWS,1.00009613607218,0.05317793721736889,1.1254036103555634,1.0000961360721803,271,15
CORRECTED,GEN9_SHAPE_RECOMPOSED,PARTIAL_LEVEL,1.4409237448647634,0.11504332224597119,1.845840920781103,1.4409237448647632,305,7
CORRECTED,GEN9_SHAPE_RECOMPOSED,PURE_LEVEL,1.8850192686400498,0.05754506541687126,1.795374687081906,1.9121793518187047,572,25
CORRECTED,GEN9_SHAPE_RECOMPOSED,RESIDUAL_SHAPE,1.3010015956202043,0.03780552193814266,1.1776131395971603,1.2891246716840992,2758,29
CORRECTED,REC_ecfp_plus_recovered,ALL,0.9805445161139122,0.021874907577231803,1.1584257817884656,0.9970438161666915,5248,152
CORRECTED,REC_ecfp_plus_recovered,ALREADY_GOOD,0.5499856683158562,0.00552180015511137,0.6682294109218381,0.5545938026720884,1586,82
CORRECTED,REC_ecfp_plus_recovered,CLEAN_ROWS,0.938218152569835,0.026898932732663645,1.1466998200835279,0.9577674227920762,4691,145
CORRECTED,REC_ecfp_plus_recovered,MISMATCH_ROWS,1.0298033461770564,0.053809366895566556,1.1425747096134056,1.0298033461770564,271,15
CORRECTED,REC_ecfp_plus_recovered,PARTIAL_LEVEL,1.4554756525742452,0.10481368706707955,1.8565385500411942,1.4554756525742452,305,7
CORRECTED,REC_ecfp_plus_recovered,PURE_LEVEL,1.885501107093313,0.0574033598729638,1.7956583259861532,1.9126033696575764,572,25
CORRECTED,REC_ecfp_plus_recovered,RESIDUAL_SHAPE,1.3519667633176577,0.026587610778094604,1.2322155584461547,1.3381188115357108,2758,29
FROZEN,GEN10_LEVEL_SHAPE,ALL,0.9817732514415292,0.02332548321553936,1.1270576714244824,1.0000365544346572,5248,152
FROZEN,GEN10_LEVEL_SHAPE,ALREADY_GOOD,0.5533524265562242,0.00782111912057278,0.6518184312294047,0.556200267743383,1586,82
FROZEN,GEN10_LEVEL_SHAPE,CLEAN_ROWS,0.9380801248207797,0.027530955625347006,1.1109959243528957,0.9621254571684963,4691,145
FROZEN,GEN10_LEVEL_SHAPE,MISMATCH_ROWS,1.0874088383921843,0.04791910164292478,1.0981642741117268,1.0874088383921843,271,15
FROZEN,GEN10_LEVEL_SHAPE,PARTIAL_LEVEL,1.4602154308940531,0.10862250041417305,1.8219641879397344,1.4602154308940531,305,7
FROZEN,GEN10_LEVEL_SHAPE,PURE_LEVEL,1.9170859469423571,0.0608280536593631,1.8946439625059668,1.9547570415847755,572,25
FROZEN,GEN10_LEVEL_SHAPE,RESIDUAL_SHAPE,1.311724751174237,0.04474748702308023,1.1648131612687769,1.297650525726071,2758,29
FROZEN,GEN10_REC_ALL,ALL,0.9700426814649177,0.024589848244270504,1.1046389854400345,0.9837071764067356,5248,152
FROZEN,GEN10_REC_ALL,ALREADY_GOOD,0.5418860756462288,0.007689268943100976,0.6373566615267142,0.5474954099520415,1586,82
FROZEN,GEN10_REC_ALL,CLEAN_ROWS,0.9291754892724645,0.0286583988316936,1.0872916501817458,0.9462784892793312,4691,145
FROZEN,GEN10_REC_ALL,MISMATCH_ROWS,0.9982636159655479,0.04561846496901301,1.1261855006278083,0.9982636159655479,271,15
FROZEN,GEN10_REC_ALL,PARTIAL_LEVEL,1.4360810426051605,0.11319796443724207,1.8421098915744936,1.4360810426051605,305,7
FROZEN,GEN10_REC_ALL,PURE_LEVEL,1.8852464349352722,0.057542925459271886,1.7973179979929856,1.9123792581585004,572,25
FROZEN,GEN10_REC_ALL,RESIDUAL_SHAPE,1.2966262201777745,0.03578291914257436,1.1485283211383102,1.2822212231081496,2758,29
FROZEN,GEN10_REC_GEN9_PLUS,ALL,0.9690948621340842,0.025317411846697804,1.1193050341042157,0.983160986271657,5248,152
FROZEN,GEN10_REC_GEN9_PLUS,ALREADY_GOOD,0.542844017537288,0.007911694904040166,0.6392167847774706,0.5465949550460127,1586,82
FROZEN,GEN10_REC_GEN9_PLUS,CLEAN_ROWS,0.9286175521448279,0.029549827973328356,1.1044817506885203,0.946204481910294,4691,145
FROZEN,GEN10_REC_GEN9_PLUS,MISMATCH_ROWS,0.9958543581837329,0.051885746798398774,1.1218460364499039,0.9958543581837329,271,15
FROZEN,GEN10_REC_GEN9_PLUS,PARTIAL_LEVEL,1.4406752858775451,0.11461921098474694,1.844674431462406,1.4406752858775451,305,7
FROZEN,GEN10_REC_GEN9_PLUS,PURE_LEVEL,1.8850468947898915,0.05754566945821591,1.795356545657335,1.912203662830565,572,25
FROZEN,GEN10_REC_GEN9_PLUS,RESIDUAL_SHAPE,1.300725832520626,0.042566561435954525,1.175723717854932,1.288393750769115,2758,29
FROZEN,GEN10_REC_HYBRID,ALL,0.9696047642907153,0.02358053812976785,1.106639890360203,0.9832282355032668,5248,152
FROZEN,GEN10_REC_HYBRID,ALREADY_GOOD,0.5407410852621151,0.0070776886612007464,0.6357249459815039,0.5457242700730472,1586,82
FROZEN,GEN10_REC_HYBRID,CLEAN_ROWS,0.928674038223033,0.027995563221007373,1.0895994195231207,0.945716686185832,4691,145
FROZEN,GEN10_REC_HYBRID,MISMATCH_ROWS,0.9999914587310903,0.04599017360072681,1.1265328620709467,0.9999914587310903,271,15
FROZEN,GEN10_REC_HYBRID,PARTIAL_LEVEL,1.4369368139837866,0.11310892557118223,1.8422862256389294,1.4369368139837868,305,7
FROZEN,GEN10_REC_HYBRID,PURE_LEVEL,1.8851163799634711,0.057583737357326595,1.79630256879008,1.9122648097833157,572,25
FROZEN,GEN10_REC_HYBRID,RESIDUAL_SHAPE,1.2979308543693555,0.035868727369536335,1.15345628688758,1.284331014300879,2758,29
FROZEN,GEN10_REC_RANK,ALL,0.9699244796230099,0.024223683867660366,1.1096019854248689,0.9835516060027603,5248,152
FROZEN,GEN10_REC_RANK,ALREADY_GOOD,0.542109898516711,0.0068781511421471256,0.6373700058863447,0.5468852430390259,1586,82
FROZEN,GEN10_REC_RANK,CLEAN_ROWS,0.9291349570112931,0.028870965612699303,1.0927305782866221,0.9460791706538048,4691,145
FROZEN,GEN10_REC_RANK,MISMATCH_ROWS,0.9999178098339188,0.044425674372943244,1.1295797893599282,0.999917809833919,271,15
FROZEN,GEN10_REC_RANK,PARTIAL_LEVEL,1.4381386191374268,0.11303752324725048,1.8441440456561586,1.4381386191374268,305,7
FROZEN,GEN10_REC_RANK,PURE_LEVEL,1.885156595905228,0.05764292805692184,1.7964200007952478,1.9123001998120615,572,25
FROZEN,GEN10_REC_RANK,RESIDUAL_SHAPE,1.303165603295185,0.03518226462831474,1.1581577319422762,1.290059143272504,2758,29
FROZEN,GEN9_A0_ROW_ONLY,ALL,0.9893875800856147,0.025362775007779437,1.1733388747929931,1.0064640301863566,5248,152
FROZEN,GEN9_A0_ROW_ONLY,ALREADY_GOOD,0.5610736587597266,0.013137407042933072,0.6744780589805052,0.5654947394751801,1586,82
FROZEN,GEN9_A0_ROW_ONLY,CLEAN_ROWS,0.9501349445313669,0.02997061506898811,1.1591701832765675,0.9696871513740211,4691,145
FROZEN,GEN9_A0_ROW_ONLY,MISMATCH_ROWS,1.020805947131621,0.0383962816033654,1.198534076517495,1.0208059471316209,271,15
FROZEN,GEN9_A0_ROW_ONLY,PARTIAL_LEVEL,1.5234241235964965,0.09475392148968917,1.9275003986153454,1.5234241235964965,305,7
FROZEN,GEN9_A0_ROW_ONLY,PURE_LEVEL,1.839077911431169,0.06955594268923901,1.761651983967565,1.8648843422198638,572,25
FROZEN,GEN9_A0_ROW_ONLY,RESIDUAL_SHAPE,1.369803274223304,0.03505202202452515,1.2555241966382469,1.3598360569762435,2758,29
FROZEN,GEN9_REL_MONOLITH,ALL,0.9858074152350824,0.024969251595615895,1.1496043721802693,1.0012249434967937,5248,152
FROZEN,GEN9_REL_MONOLITH,ALREADY_GOOD,0.5432877772997332,0.00632618934086995,0.6548556167964142,0.5489155197275466,1586,82
FROZEN,GEN9_REL_MONOLITH,CLEAN_ROWS,0.9431837115271833,0.02855113519508767,1.137704046009686,0.9627498521680234,4691,145
FROZEN,GEN9_REL_MONOLITH,MISMATCH_ROWS,1.0324330587638886,0.052712005895733084,1.1200069007853621,1.0324330587638888,271,15
FROZEN,GEN9_REL_MONOLITH,PARTIAL_LEVEL,1.4717551326877836,0.09524191112298601,1.8830826790245976,1.4717551326877836,305,7
FROZEN,GEN9_REL_MONOLITH,PURE_LEVEL,1.9249746263283853,0.05616186036284162,1.8481141814981494,1.9566112583375876,572,25
FROZEN,GEN9_REL_MONOLITH,RESIDUAL_SHAPE,1.333014129640945,0.049581716095274814,1.2087181045572586,1.315585960289912,2758,29
FROZEN,GEN9_SHAPE_RECOMPOSED,ALL,0.9694845437352135,0.025371070455110056,1.1217506325100335,0.9839087547670633,5248,152
FROZEN,GEN9_SHAPE_RECOMPOSED,ALREADY_GOOD,0.5433214789396515,0.007995508171022982,0.6418623499607399,0.5471972717122002,1586,82
FROZEN,GEN9_SHAPE_RECOMPOSED,CLEAN_ROWS,0.9289099058997834,0.029841252915884853,1.1069687733379125,0.9468922620316162,4691,145
FROZEN,GEN9_SHAPE_RECOMPOSED,MISMATCH_ROWS,1.00009613607218,0.05317793721736889,1.1254036103555634,1.0000961360721803,271,15
FROZEN,GEN9_SHAPE_RECOMPOSED,PARTIAL_LEVEL,1.4409237448647634,0.11504332224597119,1.845840920781103,1.4409237448647632,305,7
FROZEN,GEN9_SHAPE_RECOMPOSED,PURE_LEVEL,1.8850192686400498,0.05754506541687126,1.795374687081906,1.9121793518187047,572,25
FROZEN,GEN9_SHAPE_RECOMPOSED,RESIDUAL_SHAPE,1.301795222181266,0.04080783246332204,1.1787008511275494,1.2898635653788808,2758,29
FROZEN,REC_ecfp_plus_recovered,ALL,0.9807059571567518,0.022326183687605465,1.1589899640913768,0.9971829528549282,5248,152
FROZEN,REC_ecfp_plus_recovered,ALREADY_GOOD,0.5499856683158562,0.00552180015511137,0.6682294109218381,0.5545938026720884,1586,82
FROZEN,REC_ecfp_plus_recovered,CLEAN_ROWS,0.938218152569835,0.026898932732663645,1.1466998200835279,0.9577674227920762,4691,145
FROZEN,REC_ecfp_plus_recovered,MISMATCH_ROWS,1.0298033461770564,0.053809366895566556,1.1425747096134056,1.0298033461770564,271,15
FROZEN,REC_ecfp_plus_recovered,PARTIAL_LEVEL,1.4554756525742452,0.10481368706707955,1.8565385500411942,1.4554756525742452,305,7
FROZEN,REC_ecfp_plus_recovered,PURE_LEVEL,1.885501107093313,0.0574033598729638,1.7956583259861532,1.9126033696575764,572,25
FROZEN,REC_ecfp_plus_recovered,RESIDUAL_SHAPE,1.3527500513403237,0.028662546660123956,1.2332891004061537,1.3388480796947444,2758,29
QUARANTINED,GEN10_LEVEL_SHAPE,ALL,0.9807920608207354,0.022755354316018248,1.121716834853507,0.9991909230443679,5178,152
QUARANTINED,GEN10_LEVEL_SHAPE,ALREADY_GOOD,0.5533524265562242,0.00782111912057278,0.6518184312294047,0.556200267743383,1586,82
QUARANTINED,GEN10_LEVEL_SHAPE,CLEAN_ROWS,0.9380801248207797,0.027530955625347006,1.1109959243528957,0.9621254571684963,4691,145
QUARANTINED,GEN10_LEVEL_SHAPE,MISMATCH_ROWS,1.0874088383921843,0.04791910164292478,1.0981642741117268,1.0874088383921843,271,15
QUARANTINED,GEN10_LEVEL_SHAPE,PARTIAL_LEVEL,1.4602154308940531,0.10862250041417305,1.8219641879397344,1.4602154308940531,305,7
QUARANTINED,GEN10_LEVEL_SHAPE,PURE_LEVEL,1.9170859469423571,0.0608280536593631,1.8946439625059668,1.9547570415847755,572,25
QUARANTINED,GEN10_LEVEL_SHAPE,RESIDUAL_SHAPE,1.3069641596437187,0.042516072329270474,1.1555081138448888,1.29321825085283,2688,29
QUARANTINED,GEN10_REC_ALL,ALL,0.9691299958626949,0.024009590088413406,1.1002607148996084,0.9829205855258725,5178,152
QUARANTINED,GEN10_REC_ALL,ALREADY_GOOD,0.5418860756462288,0.007689268943100976,0.6373566615267142,0.5474954099520415,1586,82
QUARANTINED,GEN10_REC_ALL,CLEAN_ROWS,0.9291754892724645,0.0286583988316936,1.0872916501817458,0.9462784892793312,4691,145
QUARANTINED,GEN10_REC_ALL,MISMATCH_ROWS,0.9982636159655479,0.04561846496901301,1.1261855006278083,0.9982636159655479,271,15
QUARANTINED,GEN10_REC_ALL,PARTIAL_LEVEL,1.4360810426051605,0.11319796443724207,1.8421098915744936,1.4360810426051605,305,7
QUARANTINED,GEN10_REC_ALL,PURE_LEVEL,1.8852464349352722,0.057542925459271886,1.7973179979929856,1.9123792581585004,572,25
QUARANTINED,GEN10_REC_ALL,RESIDUAL_SHAPE,1.2921980048484714,0.03302413600011463,1.141237238043278,1.2780984019394879,2688,29
QUARANTINED,GEN10_REC_GEN9_PLUS,ALL,0.9681796849181084,0.02477342010404436,1.1151250299613356,0.9823722480131515,5178,152
QUARANTINED,GEN10_REC_GEN9_PLUS,ALREADY_GOOD,0.542844017537288,0.007911694904040166,0.6392167847774706,0.5465949550460127,1586,82
QUARANTINED,GEN10_REC_GEN9_PLUS,CLEAN_ROWS,0.9286175521448279,0.029549827973328356,1.1044817506885203,0.946204481910294,4691,145
QUARANTINED,GEN10_REC_GEN9_PLUS,MISMATCH_ROWS,0.9958543581837329,0.051885746798398774,1.1218460364499039,0.9958543581837329,271,15
QUARANTINED,GEN10_REC_GEN9_PLUS,PARTIAL_LEVEL,1.4406752858775451,0.11461921098474694,1.844674431462406,1.4406752858775451,305,7
QUARANTINED,GEN10_REC_GEN9_PLUS,PURE_LEVEL,1.8850468947898915,0.05754566945821591,1.795356545657335,1.912203662830565,572,25
QUARANTINED,GEN10_REC_GEN9_PLUS,RESIDUAL_SHAPE,1.2962855282505203,0.04016184563635605,1.169140848216062,1.2842596743797068,2688,29
QUARANTINED,GEN10_REC_HYBRID,ALL,0.9686918330625875,0.0229919884822639,1.1022886695193546,0.9824414329316566,5178,152
QUARANTINED,GEN10_REC_HYBRID,ALREADY_GOOD,0.5407410852621151,0.0070776886612007464,0.6357249459815039,0.5457242700730472,1586,82
QUARANTINED,GEN10_REC_HYBRID,CLEAN_ROWS,0.928674038223033,0.027995563221007373,1.0895994195231207,0.945716686185832,4691,145
QUARANTINED,GEN10_REC_HYBRID,MISMATCH_ROWS,0.9999914587310903,0.04599017360072681,1.1265328620709467,0.9999914587310903,271,15
QUARANTINED,GEN10_REC_HYBRID,PARTIAL_LEVEL,1.4369368139837866,0.11310892557118223,1.8422862256389294,1.4369368139837868,305,7
QUARANTINED,GEN10_REC_HYBRID,PURE_LEVEL,1.8851163799634711,0.057583737357326595,1.79630256879008,1.9122648097833157,572,25
QUARANTINED,GEN10_REC_HYBRID,RESIDUAL_SHAPE,1.2935014472995505,0.033142830194882025,1.146293536233935,1.2802070835807158,2688,29
QUARANTINED,GEN10_REC_RANK,ALL,0.9690118233418612,0.023658435390188595,1.1052908083566209,0.9827650403920334,5178,152
QUARANTINED,GEN10_REC_RANK,ALREADY_GOOD,0.542109898516711,0.0068781511421471256,0.6373700058863447,0.5468852430390259,1586,82
QUARANTINED,GEN10_REC_RANK,CLEAN_ROWS,0.9291349570112931,0.028870965612699303,1.0927305782866221,0.9460791706538048,4691,145
QUARANTINED,GEN10_REC_RANK,MISMATCH_ROWS,0.9999178098339188,0.044425674372943244,1.1295797893599282,0.999917809833919,271,15
QUARANTINED,GEN10_REC_RANK,PARTIAL_LEVEL,1.4381386191374268,0.11303752324725048,1.8441440456561586,1.4381386191374268,305,7
QUARANTINED,GEN10_REC_RANK,PURE_LEVEL,1.885156595905228,0.05764292805692184,1.7964200007952478,1.9123001998120615,572,25
QUARANTINED,GEN10_REC_RANK,RESIDUAL_SHAPE,1.2987375302273896,0.03252948273695409,1.1511174147535974,1.2859364545542118,2688,29
QUARANTINED,GEN9_A0_ROW_ONLY,ALL,0.9885734661351575,0.025036222603812257,1.170086938211786,1.0057623925053707,5178,152
QUARANTINED,GEN9_A0_ROW_ONLY,ALREADY_GOOD,0.5610736587597266,0.013137407042933072,0.6744780589805052,0.5654947394751801,1586,82
QUARANTINED,GEN9_A0_ROW_ONLY,CLEAN_ROWS,0.9501349445313669,0.02997061506898811,1.1591701832765675,0.9696871513740211,4691,145
QUARANTINED,GEN9_A0_ROW_ONLY,MISMATCH_ROWS,1.020805947131621,0.0383962816033654,1.198534076517495,1.0208059471316209,271,15
QUARANTINED,GEN9_A0_ROW_ONLY,PARTIAL_LEVEL,1.5234241235964965,0.09475392148968917,1.9275003986153454,1.5234241235964965,305,7
QUARANTINED,GEN9_A0_ROW_ONLY,PURE_LEVEL,1.839077911431169,0.06955594268923901,1.761651983967565,1.8648843422198638,572,25
QUARANTINED,GEN9_A0_ROW_ONLY,RESIDUAL_SHAPE,1.3658533139451605,0.031227727506498333,1.2514001062036029,1.3561585077517653,2688,29
QUARANTINED,GEN9_REL_MONOLITH,ALL,0.9850648684706051,0.024665535675199055,1.1460527554610578,1.0005849854300404,5178,152
QUARANTINED,GEN9_REL_MONOLITH,ALREADY_GOOD,0.5432877772997332,0.00632618934086995,0.6548556167964142,0.5489155197275466,1586,82
QUARANTINED,GEN9_REL_MONOLITH,CLEAN_ROWS,0.9431837115271833,0.02855113519508767,1.137704046009686,0.9627498521680234,4691,145
QUARANTINED,GEN9_REL_MONOLITH,MISMATCH_ROWS,1.0324330587638886,0.052712005895733084,1.1200069007853621,1.0324330587638888,271,15
QUARANTINED,GEN9_REL_MONOLITH,PARTIAL_LEVEL,1.4717551326877836,0.09524191112298601,1.8830826790245976,1.4717551326877836,305,7
QUARANTINED,GEN9_REL_MONOLITH,PURE_LEVEL,1.9249746263283853,0.05616186036284162,1.8481141814981494,1.9566112583375876,572,25
QUARANTINED,GEN9_REL_MONOLITH,RESIDUAL_SHAPE,1.3294114027466297,0.04815590632291151,1.2034159058572258,1.3122316973193429,2688,29
QUARANTINED,GEN9_SHAPE_RECOMPOSED,ALL,0.9685722832113178,0.024834751431577755,1.1176036897592752,0.9831225302366008,5178,152
QUARANTINED,GEN9_SHAPE_RECOMPOSED,ALREADY_GOOD,0.5433214789396515,0.007995508171022982,0.6418623499607399,0.5471972717122002,1586,82
QUARANTINED,GEN9_SHAPE_RECOMPOSED,CLEAN_ROWS,0.9289099058997834,0.029841252915884853,1.1069687733379125,0.9468922620316162,4691,145
QUARANTINED,GEN9_SHAPE_RECOMPOSED,MISMATCH_ROWS,1.00009613607218,0.05317793721736889,1.1254036103555634,1.0000961360721803,271,15
QUARANTINED,GEN9_SHAPE_RECOMPOSED,PARTIAL_LEVEL,1.4409237448647634,0.11504332224597119,1.845840920781103,1.4409237448647632,305,7
QUARANTINED,GEN9_SHAPE_RECOMPOSED,PURE_LEVEL,1.8850192686400498,0.05754506541687126,1.795374687081906,1.9121793518187047,572,25
QUARANTINED,GEN9_SHAPE_RECOMPOSED,RESIDUAL_SHAPE,1.2973690692690314,0.038543515117661006,1.1721955110009872,1.2857426643916279,2688,29
QUARANTINED,REC_ecfp_plus_recovered,ALL,0.9797978551958082,0.021989721555951927,1.155346449925148,0.996400312349115,5178,152
QUARANTINED,REC_ecfp_plus_recovered,ALREADY_GOOD,0.5499856683158562,0.00552180015511137,0.6682294109218381,0.5545938026720884,1586,82
QUARANTINED,REC_ecfp_plus_recovered,CLEAN_ROWS,0.938218152569835,0.026898932732663645,1.1466998200835279,0.9577674227920762,4691,145
QUARANTINED,REC_ecfp_plus_recovered,MISMATCH_ROWS,1.0298033461770564,0.053809366895566556,1.1425747096134056,1.0298033461770564,271,15
QUARANTINED,REC_ecfp_plus_recovered,PARTIAL_LEVEL,1.4554756525742452,0.10481368706707955,1.8565385500411942,1.4554756525742452,305,7
QUARANTINED,REC_ecfp_plus_recovered,PURE_LEVEL,1.885501107093313,0.0574033598729638,1.7956583259861532,1.9126033696575764,572,25
QUARANTINED,REC_ecfp_plus_recovered,RESIDUAL_SHAPE,1.348344075159449,0.02698110602473057,1.2282053292712216,1.3347459639401373,2688,29
