split_seed,fold,cell_id,extractant,chemotype,y,p,seen,amp,band
262147,2,9a5a0eda0a6fd590,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,1,0.43316039988960275,False,0.45600213612828866,0.2-0.5
262147,2,e7c3a51331914d65,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,1,0.43316039988960275,False,0.4530438496997287,0.2-0.5
262147,2,a155938e4ae9d704,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,1,0.43316039988960275,False,0.4291523688526365,0.2-0.5
262147,2,ca0b84d43992b03d,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.7847921858795874,>0.5
262147,2,543ce167788b1f3e,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,1.2616648349370063,>0.5
262147,2,a1da294020dc650f,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,0.2726047885943902,0.2-0.5
262147,2,26cbed1ed70886fe,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,0.3037287353869552,0.2-0.5
262147,2,34036c3b224f37de,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,0.21206266695898568,0.2-0.5
262147,2,4fcbabe856178b53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,0.13568720903087947,0.1-0.2
262147,2,492b7bdb48f08e41,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.8185129227012585,True,0.08833299260504701,0.05-0.1
262147,2,40257a80e298d1e7,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,0.11126564396340873,0.1-0.2
262147,2,d107e225e8d2b292,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.8185129227012585,True,0.10721789700170897,0.1-0.2
262147,2,b4fd2a49bcbf3d25,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.8185129227012585,True,0.04569224857554562,<0.05
262147,2,754e9dee83f16dd1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.8185129227012585,True,0.11632178579008991,0.1-0.2
262147,2,a1364f38e19a30c6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.8185129227012585,True,0.01591749291146083,<0.05
262147,2,ad16fef01adc5432,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.8185129227012585,True,0.08005381673448954,0.05-0.1
262147,2,a1d1bb9061317e70,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.3071991217786648,False,0.020477562884211417,<0.05
262147,2,818f1d78902d2a6d,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.3071991217786648,False,0.019210225574966475,<0.05
262147,2,bd699b6a4b2c634b,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.3071991217786648,False,0.02321564528692094,<0.05
262147,2,b3438d0b792d8a58,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.3071991217786648,False,0.017592818078992642,<0.05
262147,2,d5e6b9dc02e2364e,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.3071991217786648,False,0.046697153845208283,<0.05
262147,2,180c0a7827d406e0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.3071991217786648,False,0.019094738629353333,<0.05
262147,2,80b108c560581bbc,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.3071991217786648,False,0.1365655028076283,0.1-0.2
262147,2,77428ad94822a7d6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,1,0.3071991217786648,False,0.02002908698074516,<0.05
262147,2,372778033811af53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.3071991217786648,False,0.5292028039377131,>0.5
262147,2,71f1d37fa44d6ef0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0,0.3071991217786648,False,0.05230489872139243,0.05-0.1
262147,2,d2ff63c7d43f2890,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.02669322270527342,<0.05
262147,2,c03f1b0e1f75ae1a,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0,0.8185129227012585,True,0.009667157063307527,<0.05
262147,2,61603b00599eb0d5,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.17277291823227597,0.1-0.2
262147,2,526c53b206ce2492,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.18095389275229404,0.1-0.2
262147,2,80c76967ecfe2dc2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.13914552223114807,0.1-0.2
262147,2,3983850cd373720d,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.0801845727851893,0.05-0.1
262147,2,73b19eb785eed129,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.1181203800060586,0.1-0.2
262147,2,0b799dd83f93411e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.11924855705482966,0.1-0.2
262147,2,d4c1e23a091d0960,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0,0.8185129227012585,True,0.15651859512722127,0.1-0.2
262147,2,e4ee526bda3920c2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.019514650797570535,<0.05
262147,2,4c5b14e536cc1334,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.059267266863478406,0.05-0.1
262147,2,a00500e26347bc0e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.21532441051486922,0.2-0.5
262147,2,5b0255daf759f446,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.1583483344663942,0.1-0.2
262147,2,4998005b3d3757a8,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.11586055614320176,0.1-0.2
262147,2,63d11bbb7d28eb4c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.06812934637885747,0.05-0.1
262147,2,e4ff4ed289f6bac3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.031298446796223546,<0.05
262147,2,124db139bedffacf,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.08250259467169448,0.05-0.1
262147,2,cb4273c993344634,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.07927865045079749,0.05-0.1
262147,2,4759cae892250232,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.06211214271696187,0.05-0.1
262147,2,830861fddf3571ee,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.06627347755747856,0.05-0.1
262147,2,259e68bb986bb484,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,1,0.8185129227012585,True,0.3037287353869552,0.2-0.5
262147,2,303084e36adee19e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0,0.8185129227012585,True,0.35530751853699627,0.2-0.5
262147,2,6b4bf3c0659fff4c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.49579489753770667,0.2-0.5
262147,2,459b90da32d12340,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7161474723549355,>0.5
262147,2,e29c1cf41e785a94,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.6764109329888632,>0.5
262147,2,61f97ff8feb9afab,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7814918643160497,>0.5
262147,2,929b2959e4085af9,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.6068157189578628,>0.5
262147,2,4ae2a0e0a04e22fc,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.942811183866852,>0.5
262147,2,f76d16dc48d41e27,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.8462772455672175,>0.5
262147,2,76711e79e2ec01ef,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9774379258707638,>0.5
262147,2,b7bc69fc789d9b76,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9355365683337665,>0.5
262147,2,0abbcf420e23e3c7,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,1.054566143291935,>0.5
262147,2,652810ec40425074,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,1.0960492462052367,>0.5
262147,2,85fadbeefe51dede,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.0688246965829228,0.05-0.1
262147,2,4e816bdc993aa716,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.05817956151145342,0.05-0.1
262147,2,e492acad0936b2a0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.0717404614004466,0.05-0.1
262147,2,9171eebe4dc639c6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.018808212952379125,<0.05
262147,2,af971a0b699f29ae,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,1.0579463959547624,>0.5
262147,2,8226bcd57b08d4d8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9305657492780366,>0.5
262147,2,44012938119033a5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,1.1040073888420285,>0.5
262147,2,4cb2ffb4332ca124,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.933271092547817,>0.5
262147,2,5169c377777d282b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,1.1065372092464092,>0.5
262147,2,9f969f90406c97a4,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9016762793171437,>0.5
262147,2,4abc313a070a9a28,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.27518028467324424,0.2-0.5
262147,2,070747aae4dc989c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.2784663136765176,0.2-0.5
262147,2,baac03fd9286c92d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.2449485789539633,0.2-0.5
262147,2,74533b00ce755709,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.36256910705340106,0.2-0.5
262147,2,953982f25eb9e94b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.3581783847277508,0.2-0.5
262147,2,d4654555019558c8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,1,0.8185129227012585,True,0.525092421423094,>0.5
262147,2,6bc4387fd909f896,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.8244015014148325,>0.5
262147,2,f6224659cc3203a0,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,1,0.8185129227012585,True,0.22633407470931466,0.2-0.5
262147,2,366305791859fdae,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,1,0.8185129227012585,True,0.2521014826249013,0.2-0.5
262147,2,131a35ee31599805,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7292481827765358,>0.5
262147,2,3634230792682dfb,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7940811776094859,>0.5
262147,2,1fb1bf5499f79939,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,1,0.8185129227012585,True,0.8867915164656944,>0.5
262147,2,3ebd75679757f580,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,1,0.8185129227012585,True,0.9992745864042203,>0.5
262147,2,7ef399519f43aa6d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0,0.8185129227012585,True,0.008022171823822402,<0.05
262147,2,37eb96b580471a48,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9136435038877496,>0.5
262147,2,75aae14ed0f55590,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.6632666059689096,>0.5
262147,2,029b985df55ed873,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.11277723084911935,0.1-0.2
262147,2,d294b06ac73b17a1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.14586698255548286,0.1-0.2
262147,2,48baeebc441c0964,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.1815130074353099,0.1-0.2
262147,2,260b9aefd9095405,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.256491545899523,0.2-0.5
262147,2,8f1b939eaa272815,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.6815100514821829,>0.5
262147,2,e44232cadf8273f0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.8504437209416403,>0.5
262147,2,2c1daccff16e80f6,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7820033157662667,>0.5
262147,2,097373dc643a54b1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7147960905941085,>0.5
262147,2,430134a653758ce5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.014170838603868618,<0.05
262147,2,aaa0149134925bf9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.003471262134395325,<0.05
262147,2,b4fc1c58dae55cf7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.024305147102464435,<0.05
262147,2,fab613e45cd89915,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.04816930884363651,<0.05
262147,2,4c356ac82685bc22,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.13233934095942718,0.1-0.2
262147,2,d53530d6840d94f0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.00858561358657188,<0.05
262147,2,5c3c61f9e9a49367,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.004564776746526481,<0.05
262147,2,ef9024103123aa88,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.0033735365963199642,<0.05
262147,2,c06060f01ef3c33c,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.004344725898310494,<0.05
262147,2,c41d53a5c2625ad2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.0029798604303396953,<0.05
262147,2,55bd7b92214b4418,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.05223902198247528,0.05-0.1
262147,2,27dac1aeb58ec2cb,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.5962985905913908,>0.5
262147,2,a9cb3ebbf14bf055,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.8912782012088044,>0.5
262147,2,62607940a098ba04,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.862739771384448,>0.5
262147,2,f8b348637519af6d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.10414380787433522,0.1-0.2
262147,2,cd3067ece810d420,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.04777978754100242,<0.05
262147,2,f863fb3745a236ed,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.09161188192923839,0.05-0.1
262147,2,354fe634113a078e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.1304389201830936,0.1-0.2
262147,2,bd881878983afa89,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.09513782278293374,0.05-0.1
262147,2,cb88f30f510766d7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.08593499942846265,0.05-0.1
262147,2,f05d823b963a6c6e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.04193274225568415,<0.05
262147,2,bad44c25ba1e0e47,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.09485301074574154,0.05-0.1
262147,2,0e9aecd4edb08739,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.07088149333942437,0.05-0.1
262147,2,fadca46ff2b140c2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.11256400728417883,0.1-0.2
262147,2,33dd4fb571535d39,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.06340603160995509,0.05-0.1
262147,2,1ae066ee87478b63,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.13627008261214432,0.1-0.2
262147,2,2ff88a5f6fb6d0e9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.08900490970539829,0.05-0.1
262147,2,01ee039385fc7c75,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.061029137817010574,0.05-0.1
262147,2,60987e3ba2606ed9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0,0.8185129227012585,True,0.11636982961319886,0.1-0.2
262147,2,13a35b2f0047182d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.5460176736677242,>0.5
262147,2,1ebc2c5cdec573d0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.640820599447297,>0.5
262147,2,481ba480489b2751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7713343999879336,>0.5
262147,2,32de9d815d2846a5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.5165319768523169,>0.5
262147,2,af1d270486f91d93,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.904919189660694,>0.5
262147,2,969dd6704f8fe61e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7307461413094823,>0.5
262147,2,6cee88301287bd45,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.2575356950485556,0.2-0.5
262147,2,08c04f254321daed,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.769162655167501,>0.5
262147,2,6488e219e288487a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9128809858426583,>0.5
262147,2,084576c4c03d3466,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.9171030704452288,>0.5
262147,2,0656e632ce1a7169,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.5725460869384329,>0.5
262147,2,b0cdf84d11493940,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.7375520642427142,>0.5
262147,2,64c611b30ca8ba77,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.3810193730766977,0.2-0.5
262147,2,be97fe183683ad4a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.46434730216085307,0.2-0.5
262147,2,c0e9076f69d33056,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.45896867047764406,0.2-0.5
262147,2,ab8854b327c314cc,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.41336077163966073,0.2-0.5
262147,2,e0e5be665a068d70,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.36111054229494716,0.2-0.5
262147,2,8277f2b9e9f965fa,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,1,0.8185129227012585,True,0.6309122953297598,>0.5
