# regime: cohort=sys_5cb78e5000d40860 (TODGA / nitrate / aliphatic), corpus-parameterised, nitrate Pr/Nd feed (assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=exploratory (DESIGN 13.5), D source nearest (decision m1_adopted = False), complexant betas ASSUMED_PLACEHOLDER sweep (U3), feed_status assumed
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_TODGA,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,INADMISSIBLE,False,False,1.0,16.0,19.0,0.0,0.0,3.3074378326563822,4.793166622417072,1.9673027176502047,0.844009915155339,0.0,0.0,0.47525876561204466,0.0,0.07298123807585878,0.0,0.0,0.0,0.9138887709393658,0.9157113746780995,0.9154509328071858,0.2554083110335389,0.2554083110335351,,0.019155623327515133,36,0.0057916805384457416,0.003222780379867801,,3.5376291064040095,3.297382106081125,2.1974652691556207,0.666647535840102,4.980458015487293,1545.391689300154,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.760469340067276,2097.7133230358663,1545.391689300154,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,6,0.13855296582904159,,8,1.6543533257477566e-14,26
1,0,converged_newton,INADMISSIBLE,False,False,3.0,10.0,8.0,2.0,0.0,3.587806985466064,0.5690747400687077,1.2317745828670856,4.034743215054996,0.0,0.0,0.1894836493382712,0.0,0.367856864190188,0.0,0.0,0.0,0.5660470293489264,0.5717822108326845,0.5709569811201183,0.40540400465885573,0.4054040046588668,,0.030405300349415007,21,0.008474619864609382,0.005115448541386279,,0.4347990586012641,0.07310291001469134,0.0020071387127500334,0.21573178155001466,2.529471589475186,494.4769884811905,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.8008493229357934,352.0413329087591,494.4769884811905,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|THIRD_PHASE_RISK,7,0.6174821493759614,,3,3.3579968041810693e-13,6
1,0,converged_newton,INADMISSIBLE,False,False,4.0,2.0,6.0,0.0,1.0,4.8060999833976075,3.3027273171551643,4.1313725096990295,4.896281033421149,0.0,0.0,0.3112475090204146,0.0,0.21042072528203032,0.0,0.0,0.0,0.4081607138639663,0.41382168439651806,0.4130045540245465,0.22980766239790493,0.2298076623979048,,0.01723557467984286,12,0.0035861872910222733,0.002899747555286122,,0.22988262941489992,0.001995969934881838,0.001995969934881838,0.35756896569655294,17.456960524027988,6020.1656148324555,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.434099826854194,2563.705869258216,6020.1656148324555,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.38310080038233035,,3,4.163336342344337e-16,7
1,0,converged_newton,INADMISSIBLE,False,False,5.0,3.0,18.0,4.0,0.0,2.7769768870565996,4.844537422042764,2.7261582970823968,0.6375394665132553,0.0,0.0,0.07108140668552972,0.0,0.0555637902237268,0.0,0.0,0.0,0.6099763204735124,0.6155252693296372,0.6147275369259496,0.16030235817082553,0.1603023581708254,,0.012022676862811903,26,0.004329411929515588,0.0020227192007532,,0.5213156298732601,3.297382106081125,0.5994794315946642,0.7340770796292077,3.28236297015669,1622.7477194730916,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.570695719125161,3742.830797426583,1622.7477194730916,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,6,0.2747463023351708,,8,9.990526385572867e-16,33
1,0,converged_newton,INADMISSIBLE,False,False,5.0,5.0,6.0,0.0,4.0,0.7783330735074854,0.20079737274829595,2.62056583042532,0.20940315746919433,0.0,0.0,0.19878863744693367,0.0,0.3825727899909769,0.0,0.0,0.0,0.2191599267247806,0.22318808908799406,0.22260443376553826,0.03319849464000674,0.03319849464000598,,0.0024898870980004486,16,0.003198999480749295,0.00041890358514179145,,0.09355732551204683,0.07310291001469134,1.1200002817395396,0.49978201931740646,0.5629863146352536,1343.9520085384152,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.821363203173616,6735.113527898393,1343.9520085384152,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|THIRD_PHASE_RISK,7,0.641552471392266,,4,1.1796595871880234e-13,29
1,0,converged_newton,INADMISSIBLE,False,False,5.0,15.0,12.0,4.0,0.0,3.3931482958208843,2.5354303926494253,3.499981986513054,2.441365106046276,0.0,0.0,0.4889625452629877,0.0,0.059616837222884904,0.0,0.0,0.0,0.8806094833990353,0.8830463243171724,0.8826978805315474,0.5700313817820131,0.570031381782013,,0.04275235363365097,32,0.012599612485639431,0.007192741480032707,,2.458624879289395,3.297382106081125,3.297382106081125,0.9070953360021331,7.901271389923545,1098.506238804459,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.035412379162479,839.0976369603978,1098.506238804459,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,6,0.22484016147984756,,13,4.6207430789262285e-14,1
1,0,converged_newton,INADMISSIBLE,False,False,7.0,3.0,12.0,0.0,3.0,1.4934195394849992,4.212430035820858,2.3436215701937426,0.30948910458037543,0.0,0.0,0.2508313096591246,0.0,0.2337446034461002,0.0,0.0,0.0,0.6784410657249605,0.6835213324455572,0.6827919763540944,0.018629303304710687,0.018629303304705552,,0.0013971977478529163,22,0.000935569483933989,0.00023506734349427034,,0.7032832796830004,0.001995969934881838,1.6671511059791926,0.6465732171262504,1.8915548676907465,8046.863675629415,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.5560516060146,27890.099528752282,8046.863675629415,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,6,0.4751036592715508,,8,3.741597344942077e-12,22
1,0,converged_newton,INADMISSIBLE,False,False,7.0,7.0,20.0,0.0,0.0,3.795132939499049,0.6216074773931051,3.6992548535510603,1.3685055563140938,0.0,0.0,0.3443729010717444,0.0,0.320223641795584,0.0,0.0,0.0,0.6778928897075478,0.6829777700778733,0.6822477436397243,0.7014292307283738,0.7014292307283705,,0.052607192304627785,34,0.013861752181880576,0.008850739247715188,,0.7015191200343939,0.07310291001469134,0.07310291001469134,0.34592486201851885,2.124596412379961,240.0473398793693,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.320862330944165,488.19225264822853,240.0473398793693,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|THIRD_PHASE_RISK,7,0.530761745649947,,6,5.536261553362731e-14,2
1,0,converged_newton,INADMISSIBLE,False,False,14.0,18.0,4.0,0.0,13.0,4.093131256535524,2.0112852215291714,4.616479959720753,0.6075940498862036,0.0,0.0,0.026771726105137623,0.0,0.12379805952355831,0.0,0.0,0.0,0.9257719902691426,0.9273630682750615,0.9271357640077869,0.1881895921242201,0.1881895921242201,,0.014114219409316507,36,0.003448269435967942,0.0023746045018622273,,4.15733446904967,0.011977489987284519,1.6671511059791926,0.704173799537429,1.3456360702766803,566.6779748886171,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.627765181249924,2791.102760923874,566.6779748886171,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,6,0.09536340906296296,,24,4.5579695083365834e-14,13
1,0,converged_newton,INADMISSIBLE,False,False,15.0,3.0,2.0,5.0,0.0,4.997839781272223,1.243059783554997,1.8558186753793726,1.5728367862328787,0.0,0.0,0.467188589185798,0.0,0.2295824430545227,0.0,0.0,0.0,0.30394286410761234,0.308912844980392,0.3081939529018542,0.13539675699091136,0.13539675699091155,,0.010154756774318366,20,0.00203182919395896,0.0017084565892248704,,0.14555455696317188,0.001995969934881838,0.07269612688690537,0.39100332442899677,2.822147463797125,1651.8695772524943,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0988784589343696,1813.8467658346156,1651.8695772524943,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0.3621403941206566,,16,5.736134748091055e-16,4
