global_model,arm,k,mae,n_ligands
GEN9_X_MULTI_d2,NEAREST_OBSERVED@D_OPTIMAL,3,0.5815156022922564,140
GEN9_X_MULTI_d2,NEAREST_OBSERVED@D_OPTIMAL,5,0.5533122148454758,99
GEN9_X_MULTI_d2,NEAREST_OBSERVED@MEDOID,1,0.7538848498932323,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@MEDOID,2,0.6981585258122832,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@MEDOID,3,0.6238363810167294,140
GEN9_X_MULTI_d2,NEAREST_OBSERVED@MEDOID,5,0.6217730265965451,99
GEN9_X_MULTI_d2,NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,0.6910595586079947,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,0.5881397251483449,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@ORACLE[OFFSET_K1],3,0.5444469068978665,140
GEN9_X_MULTI_d2,NEAREST_OBSERVED@ORACLE[OFFSET_K1],5,0.5449065990630111,99
GEN9_X_MULTI_d2,NEAREST_OBSERVED@RANDOM,1,0.84589642363874,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@RANDOM,2,0.6719450572324007,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@RANDOM,3,0.5889279207130579,140
GEN9_X_MULTI_d2,NEAREST_OBSERVED@RANDOM,5,0.5619447134754055,99
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL,1,0.7575156334349555,143
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL,2,0.7290041084193523,143
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL,3,0.7139530045534407,140
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL,5,0.7612714879985231,99
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL_THEN_SPREAD,1,0.7538848498932323,143
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL_THEN_SPREAD,2,0.7281122188801588,143
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL_THEN_SPREAD,3,0.7172105407461676,140
GEN9_X_MULTI_d2,NO_MODEL@CENTRAL_THEN_SPREAD,5,0.7615849126435005,99
GEN9_X_MULTI_d2,NO_MODEL@D_OPTIMAL,1,1.0636892959958917,143
GEN9_X_MULTI_d2,NO_MODEL@D_OPTIMAL,2,0.7561055897239792,143
GEN9_X_MULTI_d2,NO_MODEL@D_OPTIMAL,3,0.74581503755955,140
GEN9_X_MULTI_d2,NO_MODEL@D_OPTIMAL,5,0.7761169849969408,99
GEN9_X_MULTI_d2,NO_MODEL@MEDOID,1,0.7538848498932323,143
GEN9_X_MULTI_d2,NO_MODEL@MEDOID,2,0.7318114593322019,143
GEN9_X_MULTI_d2,NO_MODEL@MEDOID,3,0.7192407977421663,140
GEN9_X_MULTI_d2,NO_MODEL@MEDOID,5,0.7657437731812652,99
GEN9_X_MULTI_d2,NO_MODEL@ORACLE[OFFSET_K1],1,0.6910595586079947,143
GEN9_X_MULTI_d2,NO_MODEL@ORACLE[OFFSET_K1],2,0.6536899437034226,143
GEN9_X_MULTI_d2,NO_MODEL@ORACLE[OFFSET_K1],3,0.664635923456921,140
GEN9_X_MULTI_d2,NO_MODEL@ORACLE[OFFSET_K1],5,0.717111272751122,99
GEN9_X_MULTI_d2,NO_MODEL@RANDOM,1,0.84589642363874,143
GEN9_X_MULTI_d2,NO_MODEL@RANDOM,2,0.7538060274474901,143
GEN9_X_MULTI_d2,NO_MODEL@RANDOM,3,0.7293150496401231,140
GEN9_X_MULTI_d2,NO_MODEL@RANDOM,5,0.7687039885593794,99
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL,1,0.9536955251489388,143
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL,2,0.8799610560370716,143
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL,3,0.852034029569086,140
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL,5,0.8812128889049777,99
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL_THEN_SPREAD,1,0.9542465937328151,143
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL_THEN_SPREAD,2,0.8762772103526706,143
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL_THEN_SPREAD,3,0.8428164201491727,140
GEN9_X_MULTI_d2,OFFSET_K1@CENTRAL_THEN_SPREAD,5,0.8759859069724226,99
GEN9_X_MULTI_d2,OFFSET_K1@D_OPTIMAL,1,1.1810562994070475,143
GEN9_X_MULTI_d2,OFFSET_K1@D_OPTIMAL,2,0.8965235608296996,143
GEN9_X_MULTI_d2,OFFSET_K1@D_OPTIMAL,3,0.8563027702646926,140
GEN9_X_MULTI_d2,OFFSET_K1@D_OPTIMAL,5,0.879085242403954,99
GEN9_X_MULTI_d2,OFFSET_K1@MEDOID,1,0.9542465937328151,143
GEN9_X_MULTI_d2,OFFSET_K1@MEDOID,2,0.8898228190399053,143
GEN9_X_MULTI_d2,OFFSET_K1@MEDOID,3,0.8563419919681302,140
GEN9_X_MULTI_d2,OFFSET_K1@MEDOID,5,0.8880519087595239,99
GEN9_X_MULTI_d2,OFFSET_K1@ORACLE[OFFSET_K1],1,0.6739730712768857,143
GEN9_X_MULTI_d2,OFFSET_K1@ORACLE[OFFSET_K1],2,0.6803902950647852,143
GEN9_X_MULTI_d2,OFFSET_K1@ORACLE[OFFSET_K1],3,0.7138512061726769,140
GEN9_X_MULTI_d2,OFFSET_K1@ORACLE[OFFSET_K1],5,0.7701667092095561,99
GEN9_X_MULTI_d2,OFFSET_K1@RANDOM,1,1.0031322133230183,143
GEN9_X_MULTI_d2,OFFSET_K1@RANDOM,2,0.8894382479514432,143
GEN9_X_MULTI_d2,OFFSET_K1@RANDOM,3,0.854264085594151,140
GEN9_X_MULTI_d2,OFFSET_K1@RANDOM,5,0.8750163775188938,99
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL,1,0.9536955251489388,143
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL,2,0.8764968914092376,143
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL,3,0.8396267413627007,140
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL,5,0.8379994885009888,99
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL_THEN_SPREAD,1,0.9542465937328151,143
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL_THEN_SPREAD,2,0.8494973682336842,143
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL_THEN_SPREAD,3,0.8008824993885618,140
GEN9_X_MULTI_d2,OFFSET_K2@CENTRAL_THEN_SPREAD,5,0.8044816487858197,99
GEN9_X_MULTI_d2,OFFSET_K2@D_OPTIMAL,1,1.1810562994070475,143
GEN9_X_MULTI_d2,OFFSET_K2@D_OPTIMAL,2,0.8623032126885396,143
GEN9_X_MULTI_d2,OFFSET_K2@D_OPTIMAL,3,0.8095045767027145,140
GEN9_X_MULTI_d2,OFFSET_K2@D_OPTIMAL,5,0.7994033037516303,99
GEN9_X_MULTI_d2,OFFSET_K2@MEDOID,1,0.9542465937328151,143
GEN9_X_MULTI_d2,OFFSET_K2@MEDOID,2,0.8874793790425366,143
GEN9_X_MULTI_d2,OFFSET_K2@MEDOID,3,0.84477665805275,140
GEN9_X_MULTI_d2,OFFSET_K2@MEDOID,5,0.8455476219010396,99
GEN9_X_MULTI_d2,OFFSET_K2@ORACLE[OFFSET_K1],1,0.6739730712768855,143
GEN9_X_MULTI_d2,OFFSET_K2@ORACLE[OFFSET_K1],2,0.6760419078777279,143
GEN9_X_MULTI_d2,OFFSET_K2@ORACLE[OFFSET_K1],3,0.7018149853341966,140
GEN9_X_MULTI_d2,OFFSET_K2@ORACLE[OFFSET_K1],5,0.7320628248543827,99
GEN9_X_MULTI_d2,OFFSET_K2@RANDOM,1,1.0031322133230183,143
GEN9_X_MULTI_d2,OFFSET_K2@RANDOM,2,0.8743796081352458,143
GEN9_X_MULTI_d2,OFFSET_K2@RANDOM,3,0.8227984279134578,140
GEN9_X_MULTI_d2,OFFSET_K2@RANDOM,5,0.810521486758453,99
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL,1,0.9536955251489388,143
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL,2,0.8695158773474733,143
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL,3,0.8100631182051629,140
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL,5,0.8126195117002901,99
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL_THEN_SPREAD,1,0.9542465937328151,143
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.804950775949222,143
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL_THEN_SPREAD,3,0.7241733274796499,140
GEN9_X_MULTI_d2,OFFSET_K3@CENTRAL_THEN_SPREAD,5,0.7166619987713015,99
GEN9_X_MULTI_d2,OFFSET_K3@D_OPTIMAL,1,1.1810562994070475,143
GEN9_X_MULTI_d2,OFFSET_K3@D_OPTIMAL,2,0.808256089612544,143
GEN9_X_MULTI_d2,OFFSET_K3@D_OPTIMAL,3,0.7359904960264068,140
GEN9_X_MULTI_d2,OFFSET_K3@D_OPTIMAL,5,0.7145436395160946,99
GEN9_X_MULTI_d2,OFFSET_K3@MEDOID,1,0.9542465937328151,143
GEN9_X_MULTI_d2,OFFSET_K3@MEDOID,2,0.880878287678699,143
GEN9_X_MULTI_d2,OFFSET_K3@MEDOID,3,0.8190395658200355,140
GEN9_X_MULTI_d2,OFFSET_K3@MEDOID,5,0.8247015084316135,99
GEN9_X_MULTI_d2,OFFSET_K3@ORACLE[OFFSET_K1],1,0.6739730712768855,143
GEN9_X_MULTI_d2,OFFSET_K3@ORACLE[OFFSET_K1],2,0.6658012558184571,143
GEN9_X_MULTI_d2,OFFSET_K3@ORACLE[OFFSET_K1],3,0.6751524786870412,140
GEN9_X_MULTI_d2,OFFSET_K3@ORACLE[OFFSET_K1],5,0.707090609674905,99
GEN9_X_MULTI_d2,OFFSET_K3@RANDOM,1,1.0031322133230183,143
GEN9_X_MULTI_d2,OFFSET_K3@RANDOM,2,0.840847628098503,143
GEN9_X_MULTI_d2,OFFSET_K3@RANDOM,3,0.7659268151620838,140
GEN9_X_MULTI_d2,OFFSET_K3@RANDOM,5,0.7416320670172387,99
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL,1,0.9536955251489388,143
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL,2,0.8721048682327658,143
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL,3,0.8373164377070612,140
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL,5,0.8441300195902456,99
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.9542465937328151,143
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.8682283551876754,143
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.8253809825134808,140
GEN9_X_MULTI_d2,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.8362370090808223,99
GEN9_X_MULTI_d2,SERIES_MAP@D_OPTIMAL,1,1.1810562994070475,143
GEN9_X_MULTI_d2,SERIES_MAP@D_OPTIMAL,2,0.889045089639385,143
GEN9_X_MULTI_d2,SERIES_MAP@D_OPTIMAL,3,0.845030682378477,140
GEN9_X_MULTI_d2,SERIES_MAP@D_OPTIMAL,5,0.8464080279469303,99
GEN9_X_MULTI_d2,SERIES_MAP@MEDOID,1,0.9542465937328151,143
GEN9_X_MULTI_d2,SERIES_MAP@MEDOID,2,0.8817870178822217,143
GEN9_X_MULTI_d2,SERIES_MAP@MEDOID,3,0.8415391293354431,140
GEN9_X_MULTI_d2,SERIES_MAP@MEDOID,5,0.8506712222947371,99
GEN9_X_MULTI_d2,SERIES_MAP@ORACLE[OFFSET_K1],1,0.6739730712768857,143
GEN9_X_MULTI_d2,SERIES_MAP@ORACLE[OFFSET_K1],2,0.6808625571454404,143
GEN9_X_MULTI_d2,SERIES_MAP@ORACLE[OFFSET_K1],3,0.7126973095642875,140
GEN9_X_MULTI_d2,SERIES_MAP@ORACLE[OFFSET_K1],5,0.7578824332198574,99
GEN9_X_MULTI_d2,SERIES_MAP@RANDOM,1,1.0031322133230183,143
GEN9_X_MULTI_d2,SERIES_MAP@RANDOM,2,0.8841147826873558,143
GEN9_X_MULTI_d2,SERIES_MAP@RANDOM,3,0.8391205144202148,140
GEN9_X_MULTI_d2,SERIES_MAP@RANDOM,5,0.8391092576087651,99
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL,1,0.9536955251489388,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL,2,0.8722334891156394,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL,3,0.8380005409660987,140
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL,5,0.8454332250302496,99
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,1,0.9542465937328151,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,2,0.869701717780887,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,3,0.828102525288105,140
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,5,0.8407111676055108,99
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@D_OPTIMAL,1,1.1810562994070475,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@D_OPTIMAL,2,0.8911107929710218,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@D_OPTIMAL,3,0.8481466493597708,140
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@D_OPTIMAL,5,0.8517050996962684,99
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@MEDOID,1,0.9542465937328151,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@MEDOID,2,0.8818987609676975,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@MEDOID,3,0.8421706362303144,140
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@MEDOID,5,0.851954141118643,99
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.6739730712768857,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.681107802998869,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.7134474239749427,140
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.7593686312367562,99
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@RANDOM,1,1.0031322133230183,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@RANDOM,2,0.8849724738185101,143
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@RANDOM,3,0.8408803543159885,140
GEN9_X_MULTI_d2,SERIES_MAP_LEVELONLY@RANDOM,5,0.8425156133241709,99
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL,1,0.9536955251489388,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL,2,0.8798122568688602,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL,3,0.8513050542397552,140
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL,5,0.8796905859092138,99
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.9542465937328151,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.8742834787154374,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.839336789796773,140
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.8703143259935967,99
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@D_OPTIMAL,1,1.1810562994070475,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.894033924034434,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.852538105594549,140
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.8728643112093287,99
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@MEDOID,1,0.9542465937328151,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@MEDOID,2,0.8896978953870274,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@MEDOID,3,0.8556855645952178,140
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@MEDOID,5,0.8866121081650536,99
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],1,0.6739730712768857,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],2,0.6801110694575468,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],3,0.7130470564161252,140
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],5,0.768490330170255,99
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@RANDOM,1,1.0031322133230183,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@RANDOM,2,0.8883521443904662,143
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@RANDOM,3,0.8521144490656221,140
GEN9_X_MULTI_d2,SERIES_MAP_NOSERIES@RANDOM,5,0.8707997202654443,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL,1,0.9206364722932495,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL,2,0.8480466954451199,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL,3,0.8188431959064962,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL,5,0.8468662980388028,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,1,0.9201342543015599,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.8479001776608308,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,3,0.8159745617290477,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,5,0.8486972042071923,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@D_OPTIMAL,1,1.1212678759397716,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@D_OPTIMAL,2,0.8645251212314157,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@D_OPTIMAL,3,0.8287297771839048,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@D_OPTIMAL,5,0.8507753783698918,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@MEDOID,1,0.9201342543015599,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@MEDOID,2,0.8548375125711036,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@MEDOID,3,0.8220687681302119,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@MEDOID,5,0.8533698416583774,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],1,0.6598197378913683,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],2,0.6635968703819769,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],3,0.6958740649477558,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],5,0.7489606608207046,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@RANDOM,1,0.9769210546969587,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@RANDOM,2,0.8641844821006129,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@RANDOM,3,0.8296073352936517,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K1@RANDOM,5,0.849873789442969,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL,1,0.9206364722932495,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL,2,0.8374147095230909,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL,3,0.777211248570523,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL,5,0.7771935917213981,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,1,0.9201342543015599,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,2,0.7811411569627663,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,3,0.7056556218519706,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,5,0.6996319002095811,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@D_OPTIMAL,1,1.1212678759397716,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@D_OPTIMAL,2,0.7814234968658533,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@D_OPTIMAL,3,0.7132974457499273,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@D_OPTIMAL,5,0.6960420638775084,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@MEDOID,1,0.9201342543015599,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@MEDOID,2,0.8454846420848918,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@MEDOID,3,0.7851879512420037,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@MEDOID,5,0.7890243985990277,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],1,0.6598197378913683,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],2,0.6486063421518542,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],3,0.6565993420255039,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],5,0.684446775679391,99
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@RANDOM,1,0.9769210546969587,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@RANDOM,2,0.8187937756175668,143
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@RANDOM,3,0.745591720858517,140
GEN9_X_MULTI_d2,SLOPE_L_s1_K3@RANDOM,5,0.7209263828813961,99
GEN9_X_MULTI_d2,ZERO_SHOT,0,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL,1,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL,2,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL,3,1.2331248293215544,140
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL,5,1.2859988321572169,99
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL_THEN_SPREAD,1,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL_THEN_SPREAD,2,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL_THEN_SPREAD,3,1.2331248293215544,140
GEN9_X_MULTI_d2,ZERO_SHOT@CENTRAL_THEN_SPREAD,5,1.2859988321572169,99
GEN9_X_MULTI_d2,ZERO_SHOT@D_OPTIMAL,1,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@D_OPTIMAL,2,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@D_OPTIMAL,3,1.2331248293215544,140
GEN9_X_MULTI_d2,ZERO_SHOT@D_OPTIMAL,5,1.2859988321572169,99
GEN9_X_MULTI_d2,ZERO_SHOT@MEDOID,1,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@MEDOID,2,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@MEDOID,3,1.2331248293215544,140
GEN9_X_MULTI_d2,ZERO_SHOT@MEDOID,5,1.2859988321572169,99
GEN9_X_MULTI_d2,ZERO_SHOT@ORACLE[OFFSET_K1],1,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@ORACLE[OFFSET_K1],2,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@ORACLE[OFFSET_K1],3,1.2331248293215544,140
GEN9_X_MULTI_d2,ZERO_SHOT@ORACLE[OFFSET_K1],5,1.2859988321572169,99
GEN9_X_MULTI_d2,ZERO_SHOT@RANDOM,1,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@RANDOM,2,1.2281055649551105,143
GEN9_X_MULTI_d2,ZERO_SHOT@RANDOM,3,1.2331248293215544,140
GEN9_X_MULTI_d2,ZERO_SHOT@RANDOM,5,1.2859988321572169,99
